0;28.50
249;28.25
500;27.75
751;28.25
1002;28.00
1253;28.50
1503;28.50
1754;28.25
2004;28.25
2255;28.50
2506;28.25
2757;28.25
3007;28.50
3258;28.25
3509;28.00
3760;28.25
4011;27.50
4261;28.00
4512;28.00
4762;28.25
5013;28.50
5264;28.00
5515;28.00
5766;27.75
6017;28.50
6267;28.00
6517;28.50
6768;28.50
7019;28.25
7270;28.50
7521;28.25
7772;28.50
8022;28.25
8272;28.00
8523;28.25
8774;29.75
9025;32.75
9276;38.00
9527;42.75
9777;49.25
10028;55.00
10278;60.75
10529;66.00
10780;71.50
11031;77.00
11282;82.25
11533;87.25
11784;91.50
12034;95.50
12284;98.50
12535;101.75
12786;104.25
13037;106.25
13288;107.75
13539;109.25
13790;110.25
14041;110.50
14291;111.25
14542;111.50
14793;111.75
15044;112.25
15295;112.00
15546;111.75
15797;112.00
16047;111.00
16297;111.00
16548;110.50
16799;109.75
17050;109.25
17301;108.50
17552;108.00
17803;107.00
18054;106.25
18305;105.50
18555;104.25
18806;103.75
19057;103.00
19308;102.50
19559;102.50
19810;101.75
20061;101.25
20311;100.75
20561;99.50
20812;99.50
21063;98.25
21314;98.25
21565;98.00
21816;97.25
22067;96.25
22318;96.50
22568;96.25
22818;95.75
23069;96.00
23320;95.50
23571;95.00
23822;94.25
24073;93.75
24324;93.75
24574;93.75
24825;93.25
25076;93.00
25326;92.75
25577;92.50
25828;92.00
26079;92.25
26330;92.25
26580;91.75
26831;91.25
27082;91.50
27333;91.00
27584;91.00
27834;90.75
28085;90.75
28336;90.50
28587;90.50
28837;90.00
29088;90.00
29339;90.00
