⸮0;27.75
249;27.25
500;27.00
751;27.75
1002;27.25
1253;27.50
1503;27.75
1754;27.50
2004;27.75
2255;27.50
2506;27.50
2757;27.25
3007;27.75
3258;27.25
3509;27.25
3760;27.25
4011;27.25
4261;27.75
4512;27.25
4762;27.00
5013;27.75
5264;27.50
5515;27.50
5766;27.50
6017;27.25
6267;27.50
6517;27.50
6768;30.75
7019;36.50
7270;46.75
7521;59.00
7772;69.25
8023;76.75
8272;83.50
8523;89.00
8774;94.00
9025;98.25
9276;101.50
9527;104.75
9778;106.25
10028;106.50
10278;109.25
10529;111.50
10780;113.00
11031;114.50
11282;114.75
11533;115.00
11784;115.00
12035;115.00
12285;115.25
12536;114.00
12787;113.50
13038;112.75
13289;112.25
13540;111.50
13791;110.75
14042;109.75
14291;108.00
14542;106.75
14793;105.25
15044;103.50
15295;102.00
15546;100.50
15797;99.25
16048;97.75
16299;96.75
16549;95.50
16800;94.75
17051;93.75
17302;92.50
17552;91.75
17803;90.75
18054;90.00
18305;89.50
18555;88.75
18806;88.50
19057;88.00
19308;87.75
19559;87.50
19810;86.75
20060;86.50
20311;86.50
20561;86.00
20812;86.00
21063;85.75
21314;85.50
21565;85.25
21816;85.50
22067;85.00
22317;85.00
22567;84.50
22818;85.00
23069;84.75
23320;84.75
23571;84.50
23822;84.50
24073;84.25
24324;84.00
24574;84.00
24824;84.00
25075;83.75
25326;83.75
25577;83.25
25828;83.75
26079;83.50
26330;83.25
26580;83.25
26831;83.25
27082;83.50
27332;82.25
27583;82.25
27834;83.00
28085;82.50
28336;82.25
28587;82.50
28837;82.50
29088;82.00
29339;81.75
29590;82.00
29840;81.25
30091;81.50
30342;81.50
30593;81.25
30843;81.50
31094;81.00
31345;80.75
31596;80.50
31847;80.25
32098;79.75
32348;80.25
32599;79.50
32849;79.50
33100;78.75
33351;78.50
33602;79.00
33853;78.50
