0;22.50
249;22.50
500;22.50
751;22.50
1002;22.50
1253;22.00
1503;21.75
1754;22.00
2004;22.50
2255;22.00
2506;22.00
2757;22.25
3007;22.00
3258;21.75
3509;22.00
3760;22.00
4011;21.75
4261;22.00
4512;22.00
4762;22.50
5013;22.00
5264;21.75
5515;22.00
5766;22.50
6017;22.25
6266;21.75
6517;22.00
6768;22.25
7019;22.50
7270;22.25
7521;22.25
7772;22.00
8022;22.25
8272;22.00
8523;21.75
8774;22.25
9025;22.00
9276;22.00
9527;22.25
9777;22.50
10028;22.50
10278;22.50
10529;22.00
10780;22.00
11031;22.25
11282;22.00
11533;22.50
11784;22.50
12034;22.25
12284;22.25
12535;23.00
12786;24.50
13037;26.00
13288;27.75
13539;29.75
13790;32.00
14041;35.25
14290;38.50
14541;41.75
14792;46.00
15043;50.50
15294;55.50
15545;60.00
15796;65.25
16047;70.00
16297;74.50
16548;79.00
16798;83.50
17049;87.25
17300;91.25
17551;95.00
17802;98.50
18053;101.75
18304;104.75
18554;108.00
18805;110.75
19056;113.25
19307;115.25
19558;118.00
19808;120.25
20059;121.75
20310;124.50
20560;126.25
20811;127.50
21062;130.25
21313;131.00
21564;133.50
21815;134.50
22066;136.25
22317;137.50
22567;139.00
22818;140.00
23069;141.00
23320;142.75
23571;143.75
23822;144.25
24072;146.00
24323;147.00
24573;148.00
24824;148.25
25075;149.75
25326;150.50
25577;151.00
25828;152.00
26079;153.00
26330;153.75
26580;154.25
26831;154.75
27082;155.75
27333;156.50
27584;157.25
27835;157.75
28086;157.75
28337;159.25
28587;159.50
28837;160.50
29088;160.50
29339;161.25
29590;161.75
29841;162.00
30092;162.75
30343;163.00
30594;163.50
30844;164.00
31095;164.50
31346;164.75
31597;165.50
31848;166.25
32099;166.00
32350;166.75
32601;167.00
32850;167.50
33101;167.50
33352;168.25
33603;168.50
33854;168.50
34105;169.25
34356;168.25
34607;169.25
34857;169.75
35108;170.00
35359;170.25
35610;170.25
35861;170.75
36112;171.00
36363;171.25
36614;171.25
36865;171.50
37114;172.00
37365;171.50
37616;172.00
37867;172.50
38118;172.75
38369;172.50
38620;172.50
38871;172.75
39121;173.25
39372;173.25
39623;173.25
39874;173.50
40125;173.75
40376;173.75
40627;173.25
40878;174.00
41128;174.00
41379;174.25
41629;174.00
41880;174.25
42131;174.25
42382;174.50
42633;174.50
42884;174.75
43134;175.00
43385;174.75
43636;175.00
43887;175.50
44138;175.25
44389;175.75
44640;175.50
44891;176.25
45142;176.25
45392;176.25
45643;176.75
45893;176.50
46144;176.75
46395;177.25
46646;177.50
46897;177.25
47148;177.25
47398;178.00
47649;178.25
47900;178.50
48151;178.25
48402;179.00
48653;179.25
48904;179.00
49155;179.50
49405;179.50
49656;179.50
49907;179.75
50157;180.25
50408;180.25
50659;180.50
50910;180.50
51161;180.50
51411;180.75
51662;181.00
51913;180.75
52164;181.25
52415;181.75
52666;181.75
52917;182.00
53168;182.25
53419;182.25
53669;182.50
53920;182.00
54171;182.75
54422;182.75
54672;183.00
54923;183.00
55174;183.00
55425;183.00
55675;183.00
55926;182.50
56177;183.25
56428;183.25
56679;183.00
56930;182.50
57181;183.25
57432;183.25
57682;183.25
57933;183.50
58184;182.75
58435;183.25
58686;183.00
58936;183.50
59187;183.50
59438;183.25
59688;183.25
59939;183.50
60190;183.25
60441;183.00
60692;183.75
60943;183.50
61194;183.50
61445;183.25
61696;183.50
61946;183.50
62197;184.00
62448;183.75
62699;183.50
62950;183.75
63200;184.00
63451;183.75
63702;183.50
63952;183.50
64203;183.75
64454;183.75
64705;184.00
64956;184.00
65207;184.00
65458;184.00
65709;184.00
65959;184.00
66210;183.75
66461;183.50
66712;184.25
66963;184.00
67214;182.75
67464;180.25
67715;177.00
67965;173.25
68216;169.25
68467;165.25
68718;160.75
68969;157.25
69220;153.50
69471;150.75
69722;147.25
69972;144.50
70223;142.50
70474;139.75
70725;137.50
70976;135.25
71227;133.00
71478;131.00
71728;129.25
71979;127.00
72229;126.00
72480;124.50
72731;123.00
72982;122.00
73233;121.00
73484;119.75
73735;119.25
73986;117.75
74236;117.75
74487;117.00
74738;116.25
74989;116.00
75240;114.75
75491;115.25
75742;114.50
75992;114.25
76242;113.75
76493;114.25
76744;113.75
76995;113.75
77246;113.25
77497;114.00
77748;113.50
77999;114.00
78249;114.00
78500;114.00
78751;113.50
79002;113.25
79253;114.50
79504;114.75
79755;114.50
80006;114.50
80257;115.25
80506;115.25
80757;115.50
81008;115.75
81259;116.00
81510;116.00
81761;115.75
82012;116.50
82263;116.00
82513;116.75
82764;116.75
83015;117.25
83266;117.00
83517;117.50
83768;117.75
84019;117.75
84270;117.75
84520;118.00
84770;118.25
85021;118.25
85272;118.50
85523;118.75
85774;118.75
86025;119.00
86276;119.00
86526;119.00
86777;119.50
87028;119.75
87279;119.75
87530;119.75
87781;119.75
88032;119.75
88283;120.00
88534;119.75
88784;120.25
89035;120.25
89285;120.25
89536;120.25
89787;120.25
90038;120.50
90289;120.50
90540;120.00
90790;120.00
91041;120.50
91292;120.25
91543;120.50
91794;120.50
92045;120.75
92296;121.00
92547;120.75
92797;121.00
93048;121.00
93299;121.25
93549;120.75
93800;120.75
94051;120.50
94302;120.75
94553;120.75
94803;120.50
95054;120.00
95305;120.75
95556;120.75
95807;120.50
96058;120.50
96309;120.75
96560;120.50
96811;120.75
97061;121.00
97312;120.50
97563;120.75
97814;120.75
98064;120.50
98315;120.75
98566;120.50
98817;120.50
99067;120.25
99318;120.00
99569;120.25
99820;120.50
100071;120.50
100322;120.25
100573;120.50
100824;120.50
101074;120.25
101325;119.75
101576;120.25
101827;120.25
102078;120.50
102329;120.25
102580;119.75
102831;119.75
103081;120.00
103332;119.50
103583;120.00
103834;119.75
104085;119.50
104336;119.50
104587;119.75
104838;119.75
105089;119.50
105339;119.75
105590;119.75
105841;119.50
106092;120.00
106343;119.50
106594;119.75
106845;119.50
107096;119.50
107346;119.50
107597;119.50
107848;119.25
108099;118.50
108350;119.25
108601;119.25
108852;119.25
109102;118.25
109352;118.75
109603;118.75
109854;119.00
110105;118.50
110356;118.75
110607;119.00
110858;119.00
111109;118.50
111360;118.25
111610;118.25
111861;118.50
112112;118.75
112363;118.75
112614;118.75
112865;118.50
113116;118.50
113367;118.00
113617;118.25
113868;117.75
114119;118.25
114370;118.50
114621;118.25
114872;118.25
115123;118.00
115374;118.25
115624;117.75
115875;118.00
116126;117.50
116377;118.25
116628;117.75
116879;117.75
117130;118.00
117381;118.00
117632;118.00
117882;117.50
118133;117.50
118384;117.50
118635;117.50
118886;117.75
119137;117.75
119388;117.50
119639;117.75
119889;117.25
120140;117.50
120391;117.50
120642;117.25
120893;117.75
121144;117.25
121395;117.50
121646;116.75
121896;117.00
122147;117.25
122398;117.25
122649;116.50
122900;117.25
123151;117.00
123402;117.00
123653;117.00
123904;117.00
124154;116.75
124405;117.00
124656;116.75
124907;117.00
125158;117.00
125409;116.50
125660;117.00
125911;116.50
126161;116.00
126412;116.75
126663;116.75
126914;115.75
127165;116.75
127415;116.50
127666;116.75
127917;116.75
128167;116.50
