0;20,50
249;20,75
500;20,75
751;20,75
1002;20,50
1253;20,75
1503;20,75
1754;20,50
2004;21,00
2255;20,75
2506;20,25
2757;20,75
3007;20,50
3258;20,75
3509;20,50
3760;20,75
4011;20,75
4261;20,75
4512;20,75
4762;21,00
5013;20,75
5264;20,75
5515;20,75
5766;23,50
6017;27,50
6267;33,00
6517;37,75
6768;42,75
7019;47,50
7270;52,50
7521;57,00
7772;61,75
8023;66,25
8272;70,25
8523;74,25
8774;78,00
9025;81,50
9276;84,50
9527;88,25
9778;91,50
10028;94,75
10278;97,00
10529;100,25
10780;102,75
11031;105,50
11282;107,75
11533;110,50
11784;111,75
12035;114,75
12285;117,00
12536;119,00
12787;120,75
13038;122,75
13289;125,00
13539;127,25
13790;129,25
14041;131,50
14291;133,25
14542;134,50
14793;135,50
15044;136,50
15295;136,50
15546;136,50
15797;136,00
16048;136,00
16299;135,25
16549;134,00
16800;133,25
17051;132,75
17302;131,25
17553;130,25
17803;129,00
18054;128,00
18305;126,75
18555;125,00
18806;124,50
19057;123,00
19308;121,75
19559;120,50
19810;119,50
20061;118,25
20312;117,50
20562;116,25
20813;115,75
21064;114,25
21315;114,00
21566;113,00
21817;112,25
22067;111,25
22318;110,50
22568;110,00
22819;109,50
23070;109,00
23321;108,75
23572;107,50
23823;107,25
24074;107,00
24325;106,50
24576;106,00
24826;105,25
25077;105,25
25328;105,00
25579;104,75
25830;103,75
26080;104,75
26331;104,50
26582;104,50
26832;105,00
27083;104,25
27334;104,25
27585;104,25
27836;104,00
