0;27.25
249;27.00
500;27.25
751;26.75
1002;27.00
1252;27.25
1503;27.25
1754;27.25
2004;27.25
2255;27.25
2506;27.25
2757;27.25
3007;27.25
3258;26.75
3509;27.25
3760;27.00
4011;26.75
4261;27.25
4512;27.25
4762;27.00
5013;27.25
5264;27.00
5515;27.25
5766;27.25
6017;27.00
6267;27.50
6517;27.00
6768;27.25
7019;27.00
7270;27.00
7521;27.00
7772;27.25
8022;27.50
8272;26.75
8523;27.00
8774;26.75
9025;27.25
9276;26.75
9527;27.25
9777;27.25
10028;27.25
10278;27.25
10529;27.25
10780;27.25
11031;27.00
11282;27.25
11533;27.00
11784;27.25
12034;27.25
12284;26.75
12535;27.00
12786;27.25
13037;27.00
13288;27.25
13539;27.25
13790;27.25
14041;27.25
14291;26.75
14541;27.25
14792;27.00
15043;26.50
15294;27.00
15545;27.25
15796;27.00
16047;27.25
16297;26.75
16548;27.25
16798;27.25
17049;27.25
17300;27.50
17551;27.25
17802;28.50
18053;44.00
18304;93.00
18554;97.75
18805;100.50
19056;103.75
19307;104.25
19557;104.50
19808;106.00
20059;107.50
20310;107.50
20560;108.75
20811;108.00
21062;108.00
21313;110.25
21564;112.75
21815;113.75
22066;115.00
22317;116.00
22567;116.50
22818;117.50
23069;118.50
23320;119.75
23571;120.25
23821;122.25
24072;122.75
24323;123.75
24573;123.50
24824;123.75
25075;123.75
25326;124.00
25577;123.75
25828;124.25
26079;123.75
26330;122.25
26580;120.00
26831;118.25
27082;116.50
27333;114.75
27584;113.50
27835;111.75
28085;111.00
28336;110.00
28587;108.75
28837;108.00
29088;106.75
29339;106.25
29590;105.25
29841;104.50
