0;25.50
249;25.50
500;25.00
751;25.25
1002;25.75
1253;25.25
1503;25.25
1754;25.25
2004;25.25
2255;25.25
2506;25.00
2757;25.25
3007;25.50
3258;25.50
3509;25.00
3760;25.25
4011;25.50
4261;25.25
4512;24.50
4762;25.00
5013;25.50
5264;25.50
5515;25.25
5766;25.75
6017;25.25
6267;25.75
6517;25.75
6768;25.25
7019;25.25
7270;25.25
7521;25.25
7772;25.25
8023;25.25
8272;25.75
8523;25.50
8774;25.50
9025;25.00
9276;25.50
9527;25.75
9777;25.50
10028;25.50
10278;25.50
10529;25.00
10780;25.50
11031;25.00
11282;25.25
11533;25.75
11784;25.00
12034;25.00
12284;25.50
12535;25.50
12786;25.25
13037;25.25
13288;25.50
13539;25.00
13790;25.25
14041;25.25
14291;25.25
14541;25.75
14792;25.00
15043;25.50
15294;25.50
15545;25.00
15796;25.50
16047;25.75
16297;25.00
16548;25.00
16798;25.50
17049;25.25
17300;25.50
17551;25.50
17802;25.75
18053;25.50
18304;28.25
18554;41.25
18805;60.50
19056;73.50
19306;85.00
19557;95.75
19808;104.50
20059;112.50
20310;118.50
20560;125.00
20811;130.00
21062;134.75
21313;138.25
21564;142.25
21815;145.25
22066;147.75
22317;150.75
22567;153.50
22818;155.50
23068;157.75
23319;160.50
23570;162.75
23821;163.00
24072;160.75
24323;158.25
24573;155.50
24824;152.25
25075;148.75
25326;145.25
25577;142.25
25828;139.00
26079;136.00
26330;134.00
26580;132.25
26831;130.50
27082;128.75
27333;128.25
27583;127.25
27834;126.50
28085;125.25
28336;124.75
28587;124.25
28837;123.50
29088;123.00
29339;122.50
29590;122.25
29841;122.25
30092;121.75
30343;122.00
30594;121.75
30844;121.75
31095;121.50
31346;121.50
31597;121.50
31847;121.75
32098;121.50
32349;122.00
32600;122.00
32850;122.25
33101;121.75
33352;122.00
33603;122.25
33854;122.50
34105;122.25
34356;122.75
34607;122.75
34857;122.75
35108;122.75
35359;123.25
35610;123.00
35861;123.00
36111;123.00
36362;123.25
36613;123.50
36864;123.50
37114;123.75
37365;123.50
37616;123.50
37867;123.75
38118;123.75
38369;123.75
38620;124.00
38871;124.00
39121;124.00
39372;124.00
39623;124.00
39874;124.00
40125;123.50
40375;124.25
40626;124.00
40877;124.25
41127;124.25
41378;124.00
41629;124.00
41880;123.75
42131;124.00
42382;123.25
42633;123.25
42884;124.00
43134;123.50
43385;123.75
43636;123.75
43887;123.50
44138;123.25
44389;123.50
44639;123.25
44890;122.75
45140;123.00
45391;123.25
45642;122.50
45893;123.00
46144;123.00
46395;122.50
46646;123.00
46897;122.75
47148;122.75
47398;122.50
47649;122.50
47900;122.50
48151;122.25
48402;122.00
48653;122.25
48904;121.50
49154;122.00
49404;122.00
