0;27.75
249;27.50
500;27.50
751;27.50
1002;27.50
1253;27.50
1503;27.25
1754;27.25
2004;27.50
2255;27.75
2506;27.75
2757;27.50
3007;27.75
3258;27.50
3509;27.75
3760;27.50
4011;27.00
4261;27.75
4512;27.50
4762;27.75
5013;27.00
5264;27.50
5515;27.00
5766;27.75
6017;27.50
6267;27.50
6517;27.50
6768;27.50
7019;27.75
7270;27.50
7521;27.25
7772;27.50
8022;27.50
8272;27.25
8523;27.50
8774;27.50
9025;27.00
9276;27.75
9527;27.75
9777;27.50
10028;27.50
10278;27.75
10529;27.75
10780;27.75
11031;45.00
11282;96.50
11533;102.25
11784;103.75
12035;110.00
12285;112.25
12535;113.25
12786;114.50
13037;116.75
13288;117.00
13539;118.50
13790;120.25
14041;121.25
14291;127.25
14542;134.00
14793;137.75
15044;140.00
15295;140.50
15546;141.00
15797;140.75
16048;140.25
16299;140.75
16549;140.50
16799;140.75
17050;140.25
17301;137.25
17552;133.25
17803;130.00
18054;126.75
18305;125.00
18555;123.50
18806;122.25
19057;121.50
19308;120.75
19559;120.25
19810;119.25
20061;118.00
