0;27.00
249;27.25
500;27.25
751;26.75
1002;27.25
1253;27.00
1503;27.00
1754;27.25
2004;26.25
2255;27.00
2506;27.00
2757;27.00
3007;27.25
3258;27.25
3509;27.25
3760;27.25
4011;26.75
4261;27.00
4512;27.25
4762;27.00
5013;27.25
5264;26.75
5515;27.25
5766;27.00
6017;27.25
6267;27.00
6517;27.00
6768;27.00
7019;27.25
7270;27.00
7521;27.25
7772;27.25
8022;27.25
8272;32.50
8523;41.25
8774;52.25
9025;62.75
9276;73.50
9527;82.50
9777;91.50
10028;98.75
10278;105.75
10529;111.25
10780;116.50
11031;121.00
11282;125.00
11533;129.00
11784;131.75
12035;134.75
12285;136.50
12536;139.50
12787;140.75
13038;142.00
13288;142.50
13539;142.25
13790;142.50
14041;141.50
14291;140.50
14542;139.50
14793;137.50
15044;135.75
15295;134.00
15546;131.25
15797;130.00
16048;128.00
16299;126.25
16549;124.25
16800;122.75
17051;121.25
17302;119.75
17552;118.75
17803;117.75
18054;116.75
18305;116.00
18555;115.25
18806;114.50
19057;114.00
19308;112.75
19559;112.75
19810;112.00
20061;111.50
20312;111.00
20562;110.75
20813;110.25
21064;110.00
21315;109.75
21566;109.75
21816;109.00
22067;109.25
22318;109.00
22568;108.75
22819;108.75
23070;108.75
23321;108.50
23572;108.25
23823;108.50
24074;107.75
24325;108.25
24576;108.25
24826;108.50
25077;108.25
25328;108.00
25579;108.50
25830;108.25
26080;108.50
26331;108.75
26582;108.75
26832;109.00
27083;108.75
27334;109.25
27585;109.25
27836;109.25
28087;109.00
28338;109.50
28589;109.50
28839;109.50
29090;109.50
29341;110.00
29592;109.50
29843;109.25
30094;109.75
30345;110.25
30595;109.75
30845;110.00
31096;110.00
31347;110.50
31598;110.25
31849;110.75
32100;110.25
32351;110.75
32602;110.50
32852;110.75
33103;111.00
33354;110.75
33605;111.00
33856;111.25
34107;111.25
34358;111.25
34609;111.25
34859;111.25
35109;111.50
35360;111.25
35611;111.25
35862;111.25
